pid,draft_year,vmb_age_reported_years,vmb_listed_height_in,vmb_listed_weight_lb,vmb_listed_bmi,vmb_college_class_year,vmb_position_pg,vmb_position_sg,vmb_position_sf,vmb_position_pf,vmb_position_c
P2a77fa93f7,2024,,79.0,210.0,23.65720424999575,1.0,1.0,1.0,0.0,0.0,0.0
P2bc6f2a3aa,2024,,84.0,230.0,22.917517476900034,2.0,0.0,0.0,0.0,1.0,1.0
P2c7c71307b,2024,,74.0,195.0,25.036261510159985,4.0,1.0,0.0,0.0,0.0,0.0
P32ff4229d3,2024,,75.0,195.0,24.373078760824193,3.0,1.0,1.0,0.0,0.0,0.0
P35654567c0,2024,,81.0,190.0,20.360192063929322,1.0,0.0,1.0,1.0,0.0,0.0
P424c3aa3f2,2024,,77.0,195.0,23.123388097425547,1.0,1.0,1.0,0.0,0.0,0.0
P429241cb33,2024,,76.0,205.0,24.95312739370285,1.0,1.0,0.0,0.0,0.0,0.0
P470eca3f49,2024,,76.0,195.0,23.735901667180762,3.0,1.0,1.0,0.0,0.0,0.0
P473649a3ff,2024,,75.0,180.0,22.498226548453097,1.0,1.0,1.0,0.0,0.0,0.0
P4b73f3a250,2024,,76.0,200.0,24.344514530441806,4.0,0.0,1.0,0.0,0.0,0.0
P523c7506e7,2024,,84.0,230.0,22.917517476900034,1.0,0.0,0.0,0.0,0.0,1.0
P58407301c7,2024,,81.0,210.0,22.50337017592188,,0.0,0.0,0.0,1.0,0.0
P68ff50da96,2024,,82.0,225.0,23.526272370435883,1.0,0.0,0.0,0.0,1.0,0.0
P7070c905f3,2024,,77.0,165.0,19.565943774744692,,1.0,1.0,0.0,0.0,0.0
P74240d498b,2024,,74.0,165.0,21.184528970135368,1.0,1.0,0.0,0.0,0.0,0.0
P7a95b991f4,2024,,78.0,210.0,24.267687660128775,4.0,0.0,1.0,1.0,0.0,0.0
P82e84aa110,2024,,76.0,190.0,23.127288803919715,4.0,1.0,1.0,0.0,0.0,0.0
P84e9dcbb3e,2024,,81.0,245.0,26.253931871908865,2.0,0.0,0.0,0.0,0.0,1.0
P8cc9424d6a,2024,,80.0,200.0,21.970924363723725,,0.0,0.0,1.0,1.0,0.0
P9f04775c7a,2024,,77.0,200.0,23.71629548453902,1.0,0.0,1.0,0.0,0.0,0.0
P9fc884bebd,2024,,83.0,220.0,22.452505083555675,4.0,0.0,0.0,0.0,1.0,1.0
Pa245962e52,2024,,80.0,180.0,19.773831927351356,1.0,0.0,0.0,1.0,0.0,0.0
Pa306b38c4f,2024,,79.0,225.0,25.34700455356688,4.0,0.0,0.0,0.0,1.0,1.0
Pa3f4257d20,2024,,75.0,205.0,25.62298023573825,1.0,1.0,1.0,0.0,0.0,0.0
Pa5d4a8fef6,2024,,82.0,195.0,20.389436054377768,1.0,0.0,0.0,1.0,1.0,0.0
Pa93866e530,2024,,76.0,190.0,23.127288803919715,3.0,1.0,0.0,0.0,0.0,0.0
Pada60a9da7,2024,,85.0,230.0,22.381453746298504,2.0,0.0,0.0,0.0,0.0,1.0
Pafffac98b2,2024,,79.0,215.0,24.220471017852795,3.0,0.0,0.0,1.0,1.0,0.0
Pb0cd5d409b,2024,,87.0,280.0,26.008651380494733,2.0,0.0,0.0,0.0,0.0,1.0
Pb1001f743e,2024,,78.0,210.0,24.267687660128775,4.0,0.0,1.0,1.0,0.0,0.0
Pb1c5565b99,2024,,79.0,230.0,25.91027132142392,,0.0,0.0,0.0,0.0,1.0
Pcf591b3097,2024,,78.0,190.0,21.956479311545085,1.0,0.0,1.0,0.0,0.0,0.0
Pd018d62aee,2024,,78.0,200.0,23.11208348583693,,1.0,0.0,0.0,0.0,0.0
Pd1401169e8,2024,,74.0,195.0,25.036261510159985,4.0,1.0,0.0,0.0,0.0,0.0
Pd3ead775c1,2024,,81.0,235.0,25.18234281591258,4.0,0.0,0.0,0.0,1.0,1.0
Pdbf2a4e286,2024,,79.0,210.0,23.65720424999575,1.0,0.0,1.0,0.0,0.0,0.0
Pdf5a3388b3,2024,,82.0,210.0,21.957854212406822,,0.0,0.0,0.0,1.0,0.0
Pe79de9d05b,2024,,80.0,210.0,23.06947058190991,,0.0,0.0,1.0,0.0,0.0
Pf120e8dc11,2024,,79.0,220.0,24.78373778570984,3.0,0.0,1.0,1.0,0.0,0.0
Pf4a65045a1,2024,,80.0,210.0,23.06947058190991,1.0,0.0,0.0,1.0,0.0,0.0
Pf7cf72315c,2024,,75.0,210.0,26.24793097319528,1.0,0.0,1.0,0.0,0.0,0.0
Pfd3b474513,2024,,79.0,200.0,22.53067071428167,4.0,0.0,1.0,0.0,0.0,0.0
P07268bf0e1,2025,,79.0,215.0,24.220471017852795,1.0,0.0,1.0,1.0,0.0,0.0
P12ee990c18,2025,,81.0,205.0,21.96757564792374,1.0,0.0,1.0,1.0,0.0,0.0
P155e770e32,2025,,78.0,220.0,25.423291834420624,4.0,0.0,0.0,1.0,0.0,0.0
P15b8c13058,2025,,82.0,250.0,26.140302633817647,1.0,0.0,0.0,0.0,0.0,1.0
P1a135db58f,2025,,81.0,200.0,21.4317811199256,1.0,0.0,1.0,1.0,0.0,0.0
P24c85e006b,2025,,85.0,240.0,23.354560430920177,4.0,0.0,0.0,0.0,0.0,1.0
P259fbebd69,2025,,79.0,220.0,24.78373778570984,3.0,0.0,0.0,1.0,1.0,0.0
P277e56e049,2025,,81.0,225.0,24.1107537599163,,0.0,0.0,1.0,1.0,0.0
P307cead4af,2025,,84.0,250.0,24.910345083586993,3.0,0.0,0.0,0.0,1.0,1.0
P318e86822c,2025,,78.0,200.0,23.11208348583693,4.0,0.0,1.0,0.0,0.0,0.0
P32fecc73d2,2025,,82.0,200.0,20.912242107054116,,0.0,0.0,1.0,1.0,0.0
P3651ab0a99,2025,,83.0,210.0,21.43193667066678,,0.0,0.0,0.0,1.0,0.0
P3d8ccdb639,2025,,81.0,220.0,23.574959231918164,1.0,0.0,0.0,1.0,1.0,0.0
P3ee6bf444e,2025,,78.0,190.0,21.956479311545085,1.0,0.0,1.0,0.0,0.0,0.0
P3f654a33fe,2025,,82.0,265.0,27.70872079184671,1.0,0.0,0.0,0.0,0.0,1.0
P43b2e2aa2f,2025,,81.0,240.0,25.718137343910723,3.0,0.0,0.0,0.0,1.0,1.0
P445f167264,2025,,84.0,260.0,25.906758886930472,4.0,0.0,0.0,0.0,0.0,1.0
P495dd3afc8,2025,,76.0,200.0,24.344514530441806,4.0,1.0,1.0,0.0,0.0,0.0
P49b4c451ec,2025,,77.0,185.0,21.9375733231986,3.0,1.0,0.0,0.0,0.0,0.0
P4e09db2338,2025,,77.0,195.0,23.123388097425547,1.0,1.0,1.0,0.0,0.0,0.0
P5f9ce00466,2025,,76.0,180.0,21.910063077397627,1.0,1.0,1.0,0.0,0.0,0.0
P679974836f,2025,,74.0,180.0,23.110395240147678,1.0,1.0,1.0,0.0,0.0,0.0
P694212af03,2025,,72.0,175.0,23.734023232417606,4.0,1.0,0.0,0.0,0.0,0.0
P6ddd309f80,2025,,79.0,225.0,25.34700455356688,,0.0,1.0,1.0,0.0,0.0
P75527a2d8c,2025,,78.0,215.0,24.8454897472747,4.0,0.0,0.0,1.0,0.0,0.0
P7ba2fa977b,2025,,78.0,205.0,23.689885572982853,4.0,0.0,1.0,1.0,0.0,0.0
P884e8ee6b6,2025,,81.0,185.0,19.824397535931183,1.0,0.0,1.0,1.0,0.0,0.0
P9b4a07a3b9,2025,,78.0,200.0,23.11208348583693,1.0,0.0,1.0,1.0,0.0,0.0
Pa29e5f68db,2025,,86.0,260.0,24.71580458439446,4.0,0.0,0.0,0.0,0.0,1.0
Pad9c27fcb6,2025,,82.0,250.0,26.140302633817647,4.0,0.0,0.0,0.0,1.0,1.0
Padf63a93ad,2025,,80.0,215.0,23.618743691003008,1.0,0.0,0.0,1.0,0.0,0.0
Pb7270acc46,2025,,88.0,260.0,23.60512534945525,,0.0,0.0,0.0,0.0,1.0
Pb74dcb5e35,2025,,82.0,230.0,24.04907842311224,,0.0,0.0,0.0,1.0,1.0
Pb9eccb67f7,2025,,86.0,255.0,24.24050065007918,1.0,0.0,0.0,0.0,0.0,1.0
Pc0a66d6cca,2025,,77.0,206.0,24.427784349075193,4.0,0.0,1.0,0.0,0.0,0.0
Pc2ef5dcf11,2025,,74.0,190.0,24.394306086822546,4.0,1.0,0.0,0.0,0.0,0.0
Pcb16689c6c,2025,,82.0,225.0,23.526272370435883,1.0,0.0,0.0,0.0,1.0,0.0
Pd4c3f94c64,2025,,79.0,210.0,23.65720424999575,4.0,0.0,1.0,1.0,0.0,0.0
Pd8f68848a0,2025,,76.0,185.0,22.51867594065867,,1.0,0.0,0.0,0.0,0.0
Pdde13713ff,2025,,84.0,235.0,23.415724378571774,,0.0,0.0,0.0,1.0,1.0
Pdec9ef7c46,2025,,80.0,240.0,26.365109236468474,,0.0,1.0,1.0,0.0,0.0
Pec8256037d,2025,,78.0,200.0,23.11208348583693,,1.0,1.0,0.0,0.0,0.0
Pf25d15a954,2025,,79.0,200.0,22.53067071428167,4.0,0.0,1.0,1.0,0.0,0.0
Pf38ea886b7,2025,,77.0,180.0,21.34466593608512,4.0,0.0,1.0,0.0,0.0,0.0
Pf3b62cae3c,2025,,78.0,215.0,24.8454897472747,1.0,1.0,1.0,0.0,0.0,0.0
Pf4e651b50c,2025,,80.0,215.0,23.618743691003008,1.0,0.0,0.0,1.0,0.0,0.0
Pfc563b417e,2025,,81.0,205.0,21.96757564792374,4.0,0.0,0.0,1.0,0.0,0.0
P011de6a94b,2026,,81.0,225.0,24.1107537599163,1.0,0.0,0.0,0.0,1.0,0.0
P03f35a2855,2026,,76.0,190.0,23.127288803919715,4.0,1.0,0.0,0.0,0.0,0.0
P0b55371179,2026,,73.0,175.0,23.088229768596904,4.0,1.0,0.0,0.0,0.0,0.0
P0d5beb0152,2026,,76.0,185.0,22.51867594065867,1.0,1.0,0.0,0.0,0.0,0.0
P0fc299eb1c,2026,,80.0,210.0,23.06947058190991,,0.0,0.0,1.0,1.0,0.0
P169cb5be9a,2026,,75.0,205.0,25.62298023573825,2.0,1.0,1.0,0.0,0.0,0.0
P1715fe72c5,2026,,76.0,215.0,26.17035312022494,4.0,0.0,1.0,0.0,0.0,0.0
P1723d857f7,2026,,84.0,230.0,22.917517476900034,4.0,0.0,0.0,0.0,0.0,1.0
P2086e31fc5,2026,,78.0,180.0,20.800875137253236,2.0,0.0,1.0,1.0,0.0,0.0
P279cdc2712,2026,,81.0,240.0,25.718137343910723,4.0,0.0,0.0,1.0,0.0,0.0
P328a9a467a,2026,,83.0,235.0,23.983357702889016,4.0,0.0,0.0,0.0,0.0,1.0
P3778eacc6f,2026,,73.0,190.0,25.067220891619495,4.0,1.0,0.0,0.0,0.0,0.0
P3dfb31f267,2026,,76.0,205.0,24.95312739370285,1.0,1.0,1.0,0.0,0.0,0.0
P4b7967ab2f,2026,,80.0,215.0,23.618743691003008,4.0,0.0,0.0,0.0,1.0,0.0
P53d139a0c8,2026,,80.0,220.0,24.1680168000961,4.0,0.0,0.0,1.0,0.0,0.0
P56746fa0a3,2026,,82.0,220.0,23.003466317759532,4.0,0.0,0.0,0.0,0.0,1.0
P5fe334203a,2026,,79.0,220.0,24.78373778570984,3.0,0.0,0.0,1.0,0.0,0.0
P6e67770ba5,2026,,80.0,205.0,22.52019747281682,3.0,0.0,0.0,1.0,0.0,0.0
P7235c3ea4e,2026,,82.0,225.0,23.526272370435883,1.0,0.0,0.0,0.0,1.0,1.0
P79aaab38df,2026,,77.0,185.0,21.9375733231986,1.0,1.0,0.0,0.0,0.0,0.0
P7c5fe0ebd3,2026,,82.0,255.0,26.663108686494002,2.0,0.0,0.0,0.0,1.0,1.0
P81fe4dcd33,2026,,76.0,185.0,22.51867594065867,2.0,1.0,0.0,0.0,0.0,0.0
P84f7cbd5a8,2026,,81.0,235.0,25.18234281591258,,0.0,0.0,0.0,1.0,0.0
P86042c98c9,2026,,78.0,185.0,21.378677224399162,1.0,1.0,1.0,0.0,0.0,0.0
P865ed42223,2026,,77.0,195.0,23.123388097425547,1.0,0.0,1.0,0.0,0.0,0.0
P8d0ea24592,2026,,78.0,215.0,24.8454897472747,4.0,0.0,1.0,0.0,0.0,0.0
P8db9055dd7,2026,,81.0,210.0,22.50337017592188,1.0,0.0,0.0,1.0,0.0,0.0
P999bb1cbab,2026,,74.0,185.0,23.752350663485114,1.0,1.0,0.0,0.0,0.0,0.0
P9a9f9fa8f1,2026,,81.0,250.0,26.789726399907,2.0,0.0,0.0,0.0,1.0,1.0
P9ac54b5d6d,2026,,81.0,205.0,21.96757564792374,1.0,0.0,0.0,1.0,1.0,0.0
Pa5e266180e,2026,,84.0,220.0,21.921103673556555,3.0,0.0,0.0,0.0,1.0,1.0
Paae5adeebf,2026,,82.0,250.0,26.140302633817647,1.0,0.0,0.0,0.0,1.0,0.0
Pad2abbabb5,2026,,82.0,240.0,25.09469052846494,4.0,0.0,0.0,0.0,1.0,0.0
Paf6b5cd8b6,2026,,79.0,220.0,24.78373778570984,3.0,0.0,0.0,1.0,0.0,0.0
Pb07d6373bb,2026,,82.0,215.0,22.480660265083177,4.0,0.0,0.0,0.0,1.0,0.0
Pbbefe0eca9,2026,,82.0,215.0,22.480660265083177,1.0,0.0,0.0,0.0,1.0,1.0
Pbe096a5b87,2026,,77.0,190.0,22.53048071031207,4.0,1.0,1.0,0.0,0.0,0.0
Pd0d6a519f5,2026,,75.0,185.0,23.12317728591013,4.0,1.0,1.0,0.0,0.0,0.0
Pd10e0b97d9,2026,,77.0,190.0,22.53048071031207,3.0,0.0,1.0,0.0,0.0,0.0
Pd51160cf5e,2026,,81.0,240.0,25.718137343910723,4.0,0.0,0.0,0.0,1.0,1.0
Pd8381f9e2c,2026,,87.0,255.0,23.68645036437913,3.0,0.0,0.0,0.0,0.0,1.0
Pd88150bb39,2026,,77.0,185.0,21.9375733231986,1.0,1.0,1.0,0.0,0.0,0.0
Pf02a0c42ed,2026,,80.0,235.0,25.815836127375377,1.0,0.0,0.0,0.0,1.0,0.0
Pfc8df2f375,2026,,84.0,215.0,21.422896771884815,4.0,0.0,0.0,1.0,1.0,0.0
Pfd12de1732,2026,,72.0,165.0,22.377793333422314,2.0,1.0,0.0,0.0,0.0,0.0
